id,track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5nM4BZibzfbI2rDvMbu3bm,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.557,0.411,3,-12.563,1,0.0289,0.919,0.084,0.114,0.536,152.009,198640
4jI1Qb39mRAx9TMiAOjCqX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.836,0.742,4,-8.673,0,0.109,0.269,0.0861,0.123,0.56,109.989,318146
0274J9gSKNXBWEuGgKkuHQ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.809,0.356,11,-13.544,0,0.0345,0.124,0.235,0.109,0.228,115.999,221379
7w5Ww1cW8U9v8Q3g4qLpVD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.656,0.806,1,-5.354,1,0.0433,0.0454,2.33e-05,0.341,0.572,149.975,185200
2TV1CEAFvQiiLhqxUOCQnC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.543,0.676,11,-4.195,1,0.0278,0.33,0.0859,0.111,0.209,130.883,181493
6DOJgDuUVDaJ98GQxwyLTh,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.507,0.595,2,-12.754,1,0.0314,0.00055,0.156,0.264,0.785,115.013,120707
6qnaCx4wQQBqFd9XdQyWjC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,189493
728zbo72kOoYdGR3AhNsyF,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.627,0.721,0,-7.782,0,0.0304,0.296,6.41e-05,0.231,0.383,130.08,238373
03HbxaCm8eBHLxbfdRRQ2e,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.715,0.259,8,-10.493,1,0.035,0.67,0.0,0.11,0.3,129.924,188907
4ZgRu1DdjHZXrqwKA1YlSr,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.527,0.622,4,-7.113,1,0.0339,0.196,1.32e-06,0.309,0.506,118.496,221400
6zG8ExGPrrmbuli65cZFJG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.483,0.619,4,-6.651,1,0.0331,0.00221,1.31e-06,0.0943,0.467,121.223,176227
3axgqGqkHevsTI9mQLecD7,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.526,0.894,7,-4.197,1,0.0484,0.00375,0.496,0.0951,0.119,90.0,246739
5zGc4VrpbQu4ca3ZTebhfE,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.608,0.76,7,-3.566,1,0.0546,0.0178,0.0,0.129,0.476,90.012,223827
5b9PdT1iD3rKYkhlIPRCy8,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.488,0.888,8,-5.711,1,0.052,0.00184,0.59,0.0692,0.365,117.947,298707
4jyZ3I1hYRcOkI8RJhxgCb,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.414,0.799,2,-8.253,1,0.0335,0.00199,0.507,0.114,0.283,126.852,370587
68pN2UQYhwQgPy7VrCFKuV,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.566,0.835,9,-5.885,1,0.0504,0.000192,0.0,0.0581,0.749,116.041,207093
1xQE0QHrmJUQweLoMB0ZWC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.231,0.962,4,-7.341,1,0.0753,7.97e-05,0.00175,0.803,0.534,189.29,186627
7aIjefMJSpmNVivRcS1unF,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.669,0.545,1,-9.232,1,0.106,0.0276,1.06e-05,0.261,0.317,95.605,223279
6qV3OEpN6uFCZnzNSslbn1,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.425,0.593,4,-7.419,1,0.0241,0.35,0.488,0.216,0.653,170.506,299253
2pYvd6cHcAIMAM6xMD6nok,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.648,0.458,5,-15.169,1,0.0311,0.864,0.0944,0.366,0.0848,119.96,274693
0oiCeOPwm4zhwfyIpAE37y,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000681,0.0612,0.422,119.971,212320
5cm47Nc1MWBVIkRFaXxvHY,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.448,0.815,0,-5.951,0,0.0361,0.0867,0.686,0.316,0.217,124.808,234080
4Itg0GtVXzHPK48JkKRkmH,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.344,0.673,8,-9.032,1,0.0409,0.813,0.343,0.367,0.423,80.499,210387
3GfZdJBB1cAbjSEIj3kraY,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.633,0.405,10,-10.494,1,0.0336,0.0829,0.324,0.139,0.562,81.074,201507
3ti4eDm3s0dGWxQKeJ1OeM,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.445,0.875,7,-4.054,1,0.0882,0.0285,1.49e-05,0.271,0.517,166.081,243157
6VVd4kRfzBsZqFbvEAjloh,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.475,0.881,2,-3.208,1,0.0574,0.0103,2.48e-06,0.0739,0.427,140.912,235334
6sZHpMj5Y5Ra99W0MJjZMP,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.534,0.758,0,-8.163,1,0.027,0.272,0.0894,0.259,0.537,134.883,311347
0c5QKViNmTWyXJODcruNsr,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.507,0.666,2,-6.39,0,0.029,0.324,0.928,0.0793,0.331,99.992,230219
3L2o3fuMpHQsNHHeqDtGmz,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.636,0.68,11,-5.163,1,0.037,0.00756,2.84e-05,0.0918,0.508,114.016,242360
0xR5ZhiksJK6lMRdI6S2A4,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.429,0.865,9,-3.751,1,0.0625,0.00129,0.0,0.105,0.681,151.043,297347
79DaDiGhVkVQj8c6jmOffI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.273,0.933,10,-6.599,1,0.0988,7.71e-05,0.763,0.232,0.314,85.194,238400
7hJ1bp2MzGuNFZF6mfj19Q,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.576,0.798,2,-8.031,1,0.0765,0.0975,0.000309,0.694,0.331,91.453,235307
3JfjHs53c0T33lAN6czdqe,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.651,0.493,0,-6.386,0,0.0453,0.527,0.725,0.123,0.394,80.034,155960
6I1HRAkeErdwrOJIfRrfIO,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.485,0.82,3,-4.085,1,0.0493,0.015,2.81e-05,0.112,0.219,94.063,186867
7GnCfb6wYzg3KyhbJCvOCv,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.536,0.635,5,-7.145,1,0.0246,0.00081,0.0,0.0699,0.567,76.599,232000
1QOUzUgsxE88s1oNUtJyHL,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.565,0.775,1,-6.095,1,0.0294,0.0325,0.000123,0.114,0.458,117.998,297520
6oXUzxFOfdXbD8ivAfAraN,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.567,0.865,7,-5.104,0,0.0393,0.00606,4.58e-05,0.218,0.686,105.992,214360
52UcjsM15hjCQAUbTW2hy1,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.138,0.691,0,-7.976,1,0.0443,0.000377,0.786,0.0895,0.36,170.342,257520
72boGlgSwUK01n44O2tOCv,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.608,0.634,4,-11.24,1,0.0727,0.0568,0.00615,0.116,0.84,147.515,226947
75jHGZkVYcbLDlS1SQkWgz,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014,245456
6M23RkYPbVR91c4iWVNkcl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.613,0.913,8,-4.26,1,0.0545,0.0186,0.0,0.084,0.641,102.524,200053
539jh98saoApaX0XpsaRq5,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.354,0.836,0,-3.888,1,0.0497,0.00382,0.0229,0.19,0.235,165.02,257680
76g4PHyPEb2oDxB0CwWqjA,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.735,0.787,7,-6.176,1,0.0372,0.0863,3.54e-06,0.0608,0.726,128.015,232213
4u8031pTkTODbRaDCbx8Yv,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.787,0.579,10,-8.376,0,0.0581,0.544,0.00148,0.116,0.738,81.68,187210
2UAMy9T8jWOjRVlQvHOmsn,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.589,0.83,1,-4.961,1,0.0352,0.258,0.00286,0.114,0.24,106.995,192511
1J2TJKwwiNqrqAywQMBFNu,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.344,0.698,7,-6.702,1,0.0455,0.00233,3.32e-05,0.45,0.206,151.952,247653
6N9PAf91qP6aJIzT8bVoof,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.699,0.579,10,-7.633,0,0.0536,0.28,0.000222,0.285,0.339,137.059,291947
2xlgLLcGDnvaQXyyjGhRdG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.244,0.974,11,-2.491,0,0.0504,0.000417,0.553,0.368,0.664,141.891,183147
36PQh1G6h7n9VWB799fXpI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.596,0.894,0,-5.407,1,0.0265,0.00878,0.00659,0.104,0.572,132.994,260387
5VarZFY00sO54HErJ3TPCI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,230147
0gbBzIqrECJOEPvQJIBFs5,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.616,0.714,9,-7.792,1,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924,234653
1UvHbGEsb66bPueCDFUgJS,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.676,0.952,2,-4.306,0,0.27,0.351,3.66e-06,0.101,0.643,94.952,222533
2rj6Vf9LTjEec7B1ZKmUcg,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.607,0.724,7,-6.191,1,0.0299,0.241,0.0,0.593,0.804,142.805,188640
2ZBYcZBEjn3Mih9ItJx6jT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.171,0.753,0,-4.871,1,0.0312,0.0141,0.0481,0.11,0.284,77.76,259373
1c4OpZ2G1MEcEKSknUZjdD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.306,0.555,0,-9.958,1,0.0312,6.44e-05,0.0917,0.12,0.377,134.815,278760
4xyNG8vZR3g8FnphVkbjRo,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.325,0.377,10,-10.911,1,0.0345,0.492,0.00314,0.111,0.278,98.87,272743
3Q3LbqfjDhWjmyYeirHfDe,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.256,0.513,10,-6.04,0,0.0338,0.0244,0.0028,0.127,0.415,142.293,242990
6qnaCx4wQQBqFd9XdQyWjC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,189493
4SyowQi18ym4zJGJDBnsTj,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947
1jPZgfC9tWFNf7iBGdrTPV,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.573,0.967,4,-3.773,0,0.0521,0.0724,0.000524,0.151,0.168,102.01,189027
4m94RGz3F0bq7FvZlKvn5X,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.489,0.969,10,-2.667,1,0.0488,0.00044,0.0101,0.288,0.779,160.035,174600
3b51fabMtwwqPN60d8karQ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.497,0.479,5,-10.927,0,0.0874,0.237,0.181,0.245,0.0964,80.018,300213
3fttmSWGThBQTNkuHMoCTN,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.389,0.905,8,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,190493
0JdKraw5FJpJv0MxK61QET,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.511,0.594,11,-8.132,0,0.0465,0.308,0.00418,0.0344,0.356,121.799,285151
3Cl35xMXJUEhpPaYBeNUQR,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.327,0.585,0,-6.957,1,0.0287,0.00183,0.281,0.0588,0.153,77.537,382240
2ZWlPOoWh0626oTaHrnl2a,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,249191
314J5QSFfddZFfUpFGjfeQ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.577,0.206,7,-14.051,0,0.0395,0.64,6.54e-06,0.143,0.501,82.961,225760
3tchJ8gDgMdaSxpaLxlr1F,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.116,168040
2AA2ztVvJ4G8QOMY8S6uuG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.637,0.495,5,-7.96,1,0.0542,0.0735,0.0,0.388,0.76,102.612,177093
5ZyVc23cCY8F7Vw4AEk20P,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.576,0.312,0,-13.733,0,0.0296,0.692,3.12e-06,0.108,0.399,97.955,295480
1aJyuLBSzjnv8nByAybneD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.487,0.841,2,-6.004,1,0.0378,0.00162,0.000372,0.192,0.568,172.063,212293
54rL22ium6VKqXYYmiqGcw,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.544,0.587,4,-7.906,0,0.0336,0.129,0.734,0.14,0.656,112.328,366893
0Xl6wED9M0japQC5Gh2hmb,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.343,0.855,1,-5.829,0,0.0423,0.00351,0.881,0.0604,0.244,160.974,210209
1041AugHRUItomim5CP2kv,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.444,0.87,9,-5.955,1,0.0526,0.0145,0.642,0.171,0.579,122.004,178517
35IOqeFafpJocc99jrVDZA,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.459,0.652,1,-8.023,1,0.036,0.0133,0.36,0.134,0.496,158.078,206946
0esC11I90ngZYSb0b29aOT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.334,0.906,6,-8.707,0,0.0818,1.99e-05,0.255,0.535,0.356,154.916,411485
09eSdS5RTgyodJt3krr5AC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.362,0.371,11,-8.383,0,0.0324,0.129,0.0441,0.121,0.107,148.376,231600
7BT9NNN1mNFU3l3u8hX6MW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.52,0.849,2,-5.328,1,0.0314,9.54e-05,0.11,0.115,0.794,126.99,234400
4Uom1ELJU8GRoGXhS69f4u,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.276,0.939,7,-5.962,1,0.146,0.122,0.716,0.0257,0.338,186.129,522133
6eTttAOfuEWfGOv6bbfaWw,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.584,0.473,0,-5.881,1,0.025,0.0189,0.0,0.103,0.0784,129.974,233360
1b8Zlu3aMVxEbyeospYPrK,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.325,0.46,8,-7.226,1,0.0335,0.0849,3.6e-06,0.103,0.206,124.864,303387
23BsnzyFKMoAE9cYULyVyi,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.552,0.374,2,-9.508,1,0.0308,0.53,0.123,0.104,0.515,88.23,136080
70x1x9NbSJJXkrgvIyyAVX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.679,0.902,8,-3.627,1,0.0303,0.0484,0.155,0.645,0.493,108.995,228653
3el4x04xzgIYgezUAflR6t,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.276,0.555,11,-8.821,0,0.028,0.00257,0.00108,0.282,0.356,147.935,266280
1CLmFKW99S8eJrebO3GB04,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,237973
2JCxAPqEHEEneITkhsyBam,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.472,0.29,9,-12.327,1,0.0957,0.403,0.000115,0.199,0.126,180.098,251253
49KVrwFWzaOnbdvwiY6nOW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.853,0.515,2,-7.134,1,0.0418,0.843,0.0652,0.127,0.751,104.999,214707
0jeJR3LdrC2QJNviq7wjzp,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,206027
0ImjeKKMwhUNJwVe4JXEDy,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.598,0.48,5,-12.478,0,0.0409,0.0508,0.867,0.089,0.0357,124.007,202069
2YFOBRfkZoEw5zEuSFCMb9,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.261,0.278,2,-15.73,0,0.0418,0.837,0.077,0.107,0.255,179.212,167729
6vPaHzQsIjEkWE5gFkmEQX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.482,0.822,1,-5.794,1,0.0347,0.0806,0.962,0.156,0.334,127.0,228500
1US5sDsfGVTASyDgb4BI30,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.294,0.83,5,-4.777,0,0.0443,5.43e-05,0.355,0.22,0.358,75.318,164387
6XW2rKHwNnX5qzk79Qis9w,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.499,0.496,0,-10.246,0,0.0327,0.644,0.368,0.0934,0.14,140.047,283387
48sJGpBLqQTs0sZ2ImHJof,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,220587
4mUt2M3Y4YiQrNJZY9TrOX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.456,0.916,9,-4.007,1,0.0771,0.00122,0.0,0.256,0.569,138.036,218907
1gofFAslBqWqeZ1F73GaJe,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.463,0.949,7,-3.092,1,0.0978,0.00814,1.3e-05,0.601,0.577,162.02,231987
4nUT86Gudk78XZLjcScZ3M,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.434,0.947,7,-3.536,1,0.0412,4.05e-05,0.0199,0.0912,0.365,142.546,281987
01ZpFhrMMqKPVCwyqXneVp,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,283464
5a4d1YVJ3OBFRqgAhRK36o,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.621,0.932,0,-3.8,0,0.0473,0.313,0.478,0.149,0.62,105.896,161747
41bqk7dKc9Qj1WBQ0Jtbfx,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.49,0.83,10,-5.178,0,0.0366,0.197,9.41e-05,0.349,0.763,150.048,193437
2os0aK782bakCPmjow0SU0,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.534,0.414,2,-7.952,1,0.0403,0.218,2.11e-06,0.103,0.458,117.079,374653
0y6Mp5Y1OxHtzxi6AwewPt,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.564,0.847,4,-5.845,0,0.0434,0.00658,0.00281,0.0341,0.696,122.037,212987
5wMt5iY1NV2htOp3Cbam1X,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.673,0.717,9,-7.444,1,0.0308,0.0203,0.00105,0.106,0.738,131.402,191704
0V1xJXwwuXsr5oW5nSBVOC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.615,0.816,10,-5.323,1,0.0305,0.0304,0.00587,0.331,0.713,119.324,184793
4CzUdbxR8UJAXqG6JYM3ma,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.394,0.577,5,-15.044,0,0.0331,0.093,0.724,0.0754,0.788,169.96,223995
70cpuGFNENOHuqNhtLVFJY,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.369,0.895,11,-4.183,0,0.0648,0.02,0.9,0.245,0.371,141.506,170200
6FxbwB6o1MKOy0dHvxNr2W,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.45,0.652,6,-5.541,1,0.0276,0.00556,0.000786,0.0933,0.514,80.128,304987
5Ohxk2dO5COHF1krpoPigN,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707
0j6YwWZVHsIFKr5FDEu68o,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.566,0.712,6,-4.201,1,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,223120
7nqhFb3g7ZtzOEV2QwvyBI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.842,0.484,1,-7.111,0,0.0341,0.181,0.0,0.0868,0.951,95.51,243533
3Jc0ABqhf9yMLn8bbAdmKX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.569,0.593,2,-7.176,1,0.0326,0.358,0.0,0.134,0.344,115.05,225333
3uhBIQ7tv8j1FME8cFGEfG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560
5b88tNINg4Q4nrRbrCXUmg,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720
4rHZZAmHpZrA3iH5zx8frV,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147
5g7sDjBhZ4I3gcFIpkrLuI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,233653
32OlwWuMpZ6b0aN2RZOeMS,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667
4kbj5MwxO1bq9wjT5g9HaA,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080
0bjBsRPf86v7qyuQbq5SCG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.411,0.811,10,-4.948,1,0.145,0.0753,3.8e-06,0.388,0.356,88.747,234133
58jx3tTuDuzHysC77c0AQd,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344
3utsJdhRUrJA8avrOawi8D,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.803,0.64,6,-6.666,1,0.0438,0.0343,1.72e-06,0.0833,0.803,123.989,222026
39IX2P1yPA5opcTaHXLPlW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.62,0.701,2,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,198573
6gj08XDlv9Duc2fPOxUmVD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667
1fidCEsYlaVE3pHwKCvpFZ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,245867
5jE48hhRu8E6zBDPRSkEq7,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920
468jbp2UybC99Ic7MrTDji,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.576,0.563,0,-7.333,1,0.067,0.196,0.0,0.114,0.246,144.892,206973
4VrWlk8IQxevMvERoX08iC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120
6qn9YLKt13AGvpq9jfO8py,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227
6g1NlCpW7fgqDnWbCCDrHl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
1SD2UjPRag3gdqsB3adJA2,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.696,0.874,1,-3.109,1,0.16,0.131,0.0,0.235,0.782,90.046,203512
